 ,Label,Area
10780,2019-5-28_exp021#2:021_01_C4_2,16
10781,2019-5-28_exp021#2:021_01_C4_2,4
10782,2019-5-28_exp021#2:021_01_C4_2,11
10783,2019-5-28_exp021#2:021_01_C4_2,7
10784,2019-5-28_exp021#2:021_01_C4_2,8
10785,2019-5-28_exp021#2:021_01_C4_2,3
10786,2019-5-28_exp021#2:021_01_C4_2,9
10787,2019-5-28_exp021#2:021_01_C4_2,11
10788,2019-5-28_exp021#2:021_01_C4_2,7
10789,2019-5-28_exp021#2:021_01_C4_2,14
10790,2019-5-28_exp021#2:021_01_C4_2,16
10791,2019-5-28_exp021#2:021_01_C4_2,13
10792,2019-5-28_exp021#2:021_01_C4_2,14
10793,2019-5-28_exp021#2:021_01_C4_2,14
10794,2019-5-28_exp021#2:021_01_C4_2,15
10795,2019-5-28_exp021#2:021_01_C4_2,13
10796,2019-5-28_exp021#2:021_01_C4_2,5
10797,2019-5-28_exp021#2:021_01_C4_2,16
10798,2019-5-28_exp021#2:021_01_C4_2,12
10799,2019-5-28_exp021#2:021_01_C4_2,17
10800,2019-5-28_exp021#2:021_01_C4_2,9
10801,2019-5-28_exp021#2:021_01_C4_2,15
10802,2019-5-28_exp021#2:021_01_C4_2,5
10803,2019-5-28_exp021#2:021_01_C4_2,15
10804,2019-5-28_exp021#2:021_01_C4_2,16
10805,2019-5-28_exp021#2:021_01_C4_2,6
10806,2019-5-28_exp021#2:021_01_C4_2,13
10807,2019-5-28_exp021#2:021_01_C4_2,4
10808,2019-5-28_exp021#2:021_01_C4_2,4
10809,2019-5-28_exp021#2:021_01_C4_2,2
10810,2019-5-28_exp021#2:021_01_C4_2,4
10811,2019-5-28_exp021#2:021_01_C4_2,7
10812,2019-5-28_exp021#2:021_01_C4_2,2
10813,2019-5-28_exp021#2:021_01_C4_2,14
10814,2019-5-28_exp021#2:021_01_C4_2,13
10815,2019-5-28_exp021#2:021_01_C4_2,5
10816,2019-5-28_exp021#2:021_01_C4_2,14
10817,2019-5-28_exp021#2:021_01_C4_2,12
10818,2019-5-28_exp021#2:021_01_C4_2,9
10819,2019-5-28_exp021#2:021_01_C4_2,14
10820,2019-5-28_exp021#2:021_01_C4_2,14
10821,2019-5-28_exp021#2:021_01_C4_2,9
10822,2019-5-28_exp021#2:021_01_C4_2,7
10823,2019-5-28_exp021#2:021_01_C4_2,23
10824,2019-5-28_exp021#2:021_01_C4_2,8
10825,2019-5-28_exp021#2:021_01_C4_2,9
10826,2019-5-28_exp021#2:021_01_C4_2,15
10827,2019-5-28_exp021#2:021_01_C4_2,18
10828,2019-5-28_exp021#2:021_01_C4_2,5
10829,2019-5-28_exp021#2:021_01_C4_2,12
10830,2019-5-28_exp021#2:021_01_C4_2,16
10831,2019-5-28_exp021#2:021_01_C4_2,9
10832,2019-5-28_exp021#2:021_01_C4_2,13
10833,2019-5-28_exp021#2:021_01_C4_2,10
10834,2019-5-28_exp021#2:021_01_C4_2,16
10835,2019-5-28_exp021#2:021_01_C4_2,13
10836,2019-5-28_exp021#2:021_01_C4_2,15
10837,2019-5-28_exp021#2:021_01_C4_2,14
10838,2019-5-28_exp021#2:021_01_C4_2,18
10839,2019-5-28_exp021#2:021_01_C4_2,15
10840,2019-5-28_exp021#2:021_01_C4_2,15
10841,2019-5-28_exp021#2:021_01_C4_2,16
10842,2019-5-28_exp021#2:021_01_C4_2,16
10843,2019-5-28_exp021#2:021_01_C4_2,7
10844,2019-5-28_exp021#2:021_01_C4_2,3
10845,2019-5-28_exp021#2:021_01_C4_2,17
10846,2019-5-28_exp021#2:021_01_C4_2,12
10847,2019-5-28_exp021#2:021_01_C4_2,3
10848,2019-5-28_exp021#2:021_01_C4_2,11
10849,2019-5-28_exp021#2:021_01_C4_2,13
10850,2019-5-28_exp021#2:021_01_C4_2,9
10851,2019-5-28_exp021#2:021_01_C4_2,14
10852,2019-5-28_exp021#2:021_01_C4_2,7
10853,2019-5-28_exp021#2:021_01_C4_2,12
10854,2019-5-28_exp021#2:021_01_C4_2,9
10855,2019-5-28_exp021#2:021_01_C4_2,8
10856,2019-5-28_exp021#2:021_01_C4_2,13
10857,2019-5-28_exp021#2:021_01_C4_2,7
10858,2019-5-28_exp021#2:021_01_C4_2,17
10859,2019-5-28_exp021#2:021_01_C4_2,11
10860,2019-5-28_exp021#2:021_01_C4_2,13
10861,2019-5-28_exp021#2:021_01_C4_2,12
10862,2019-5-28_exp021#2:021_01_C4_2,18
10863,2019-5-28_exp021#2:021_01_C4_2,13
10864,2019-5-28_exp021#2:021_01_C4_2,11
10865,2019-5-28_exp021#2:021_01_C4_2,14
10866,2019-5-28_exp021#2:021_01_C4_2,17
10867,2019-5-28_exp021#2:021_01_C4_2,17
10868,2019-5-28_exp021#2:021_01_C4_2,11
10869,2019-5-28_exp021#2:021_01_C4_2,12
10870,2019-5-28_exp021#2:021_01_C4_2,15
10871,2019-5-28_exp021#2:021_01_C4_2,7
10872,2019-5-28_exp021#2:021_01_C4_2,8
10873,2019-5-28_exp021#2:021_01_C4_2,11
10874,2019-5-28_exp021#2:021_01_C4_2,14
10875,2019-5-28_exp021#2:021_01_C4_2,8
10876,2019-5-28_exp021#2:021_01_C4_2,18
10877,2019-5-28_exp021#2:021_01_C4_2,6
10878,2019-5-28_exp021#2:021_01_C4_2,9
10879,2019-5-28_exp021#2:021_01_C4_2,13
10880,2019-5-28_exp021#2:021_01_C4_2,22
10881,2019-5-28_exp021#2:021_01_C4_2,12
10882,2019-5-28_exp021#2:021_01_C4_2,9
10883,2019-5-28_exp021#2:021_01_C4_2,7
10884,2019-5-28_exp021#2:021_01_C4_2,6
10885,2019-5-28_exp021#2:021_01_C4_2,53
10886,2019-5-28_exp021#2:021_01_C4_2,17
10887,2019-5-28_exp021#2:021_01_C4_2,4
10888,2019-5-28_exp021#2:021_01_C4_2,15
10889,2019-5-28_exp021#2:021_01_C4_2,12
10890,2019-5-28_exp021#2:021_01_C4_2,5
10891,2019-5-28_exp021#2:021_01_C4_2,3
10892,2019-5-28_exp021#2:021_01_C4_2,15
10893,2019-5-28_exp021#2:021_01_C4_2,12
10894,2019-5-28_exp021#2:021_01_C4_2,14
10895,2019-5-28_exp021#2:021_01_C4_2,14
10896,2019-5-28_exp021#2:021_01_C4_2,12
10897,2019-5-28_exp021#2:021_01_C4_2,11
10898,2019-5-28_exp021#2:021_01_C4_2,8
10899,2019-5-28_exp021#2:021_01_C4_2,26
10900,2019-5-28_exp021#2:021_01_C4_2,18
10901,2019-5-28_exp021#2:021_01_C4_2,9
10902,2019-5-28_exp021#2:021_01_C4_2,20
10903,2019-5-28_exp021#2:021_01_C4_2,16
10904,2019-5-28_exp021#2:021_01_C4_2,10
10905,2019-5-28_exp021#2:021_01_C4_2,16
10906,2019-5-28_exp021#2:021_01_C4_2,14
10907,2019-5-28_exp021#2:021_01_C5_1,4
10908,2019-5-28_exp021#2:021_01_C5_1,6
10909,2019-5-28_exp021#2:021_01_C5_1,11
10910,2019-5-28_exp021#2:021_01_C5_1,8
10911,2019-5-28_exp021#2:021_01_C5_1,1
10912,2019-5-28_exp021#2:021_01_C5_1,1
10913,2019-5-28_exp021#2:021_01_C5_1,2
10914,2019-5-28_exp021#2:021_01_C5_1,2
10915,2019-5-28_exp021#2:021_01_C5_1,9
10916,2019-5-28_exp021#2:021_01_C5_1,10
10917,2019-5-28_exp021#2:021_01_C5_1,7
10918,2019-5-28_exp021#2:021_01_C5_1,4
10919,2019-5-28_exp021#2:021_01_C5_1,9
10920,2019-5-28_exp021#2:021_01_C5_1,10
10921,2019-5-28_exp021#2:021_01_C5_1,7
10922,2019-5-28_exp021#2:021_01_C5_1,3
10923,2019-5-28_exp021#2:021_01_C5_1,3
10924,2019-5-28_exp021#2:021_01_C5_1,1
10925,2019-5-28_exp021#2:021_01_C5_1,10
10926,2019-5-28_exp021#2:021_01_C5_1,6
10927,2019-5-28_exp021#2:021_01_C5_1,11
10928,2019-5-28_exp021#2:021_01_C5_1,9
10929,2019-5-28_exp021#2:021_01_C5_1,11
10930,2019-5-28_exp021#2:021_01_C5_1,1
10931,2019-5-28_exp021#2:021_01_C5_1,9
10932,2019-5-28_exp021#2:021_01_C5_1,4
10933,2019-5-28_exp021#2:021_01_C5_1,4
10934,2019-5-28_exp021#2:021_01_C5_1,3
10935,2019-5-28_exp021#2:021_01_C5_1,10
10936,2019-5-28_exp021#2:021_01_C5_1,2
10937,2019-5-28_exp021#2:021_01_C5_1,10
10938,2019-5-28_exp021#2:021_01_C5_1,12
10939,2019-5-28_exp021#2:021_01_C5_1,5
10940,2019-5-28_exp021#2:021_01_C5_1,11
10941,2019-5-28_exp021#2:021_01_C5_1,13
10942,2019-5-28_exp021#2:021_01_C5_1,3
10943,2019-5-28_exp021#2:021_01_C5_1,6
10944,2019-5-28_exp021#2:021_01_C5_1,1
10945,2019-5-28_exp021#2:021_01_C5_1,13
10946,2019-5-28_exp021#2:021_01_C5_1,5
10947,2019-5-28_exp021#2:021_01_C5_1,14
10948,2019-5-28_exp021#2:021_01_C5_1,2
10949,2019-5-28_exp021#2:021_01_C5_1,9
10950,2019-5-28_exp021#2:021_01_C5_1,21
10951,2019-5-28_exp021#2:021_01_C5_1,7
10952,2019-5-28_exp021#2:021_01_C5_1,13
10953,2019-5-28_exp021#2:021_01_C5_1,4
10954,2019-5-28_exp021#2:021_01_C5_1,5
10955,2019-5-28_exp021#2:021_01_C5_1,11
10956,2019-5-28_exp021#2:021_01_C5_1,13
10957,2019-5-28_exp021#2:021_01_C5_1,7
10958,2019-5-28_exp021#2:021_01_C5_1,10
10959,2019-5-28_exp021#2:021_01_C5_1,7
10960,2019-5-28_exp021#2:021_01_C5_1,13
10961,2019-5-28_exp021#2:021_01_C5_1,2
10962,2019-5-28_exp021#2:021_01_C5_1,13
10963,2019-5-28_exp021#2:021_01_C5_1,9
10964,2019-5-28_exp021#2:021_01_C5_1,7
10965,2019-5-28_exp021#2:021_01_C5_1,13
10966,2019-5-28_exp021#2:021_01_C5_1,11
10967,2019-5-28_exp021#2:021_01_C5_1,12
10968,2019-5-28_exp021#2:021_01_C5_1,11
10969,2019-5-28_exp021#2:021_01_C5_1,11
10970,2019-5-28_exp021#2:021_01_C5_1,12
10971,2019-5-28_exp021#2:021_01_C5_1,6
10972,2019-5-28_exp021#2:021_01_C5_1,5
10973,2019-5-28_exp021#2:021_01_C5_1,9
10974,2019-5-28_exp021#2:021_01_C5_1,13
10975,2019-5-28_exp021#2:021_01_C5_1,11
10976,2019-5-28_exp021#2:021_01_C5_1,11
10977,2019-5-28_exp021#2:021_01_C5_1,7
10978,2019-5-28_exp021#2:021_01_C5_1,7
10979,2019-5-28_exp021#2:021_01_C5_1,8
10980,2019-5-28_exp021#2:021_01_C5_1,6
10981,2019-5-28_exp021#2:021_01_C5_1,30
10982,2019-5-28_exp021#2:021_01_C5_1,9
10983,2019-5-28_exp021#2:021_01_C5_1,12
10984,2019-5-28_exp021#2:021_01_C5_1,12
10985,2019-5-28_exp021#2:021_01_C5_1,11
10986,2019-5-28_exp021#2:021_01_C5_1,8
10987,2019-5-28_exp021#2:021_01_C5_1,9
10988,2019-5-28_exp021#2:021_01_C5_1,12
10989,2019-5-28_exp021#2:021_01_C5_1,2
10990,2019-5-28_exp021#2:021_01_C5_1,12
10991,2019-5-28_exp021#2:021_01_C5_1,10
10992,2019-5-28_exp021#2:021_01_C5_1,13
10993,2019-5-28_exp021#2:021_01_C5_1,4
10994,2019-5-28_exp021#2:021_01_C5_1,7
10995,2019-5-28_exp021#2:021_01_C5_1,8
10996,2019-5-28_exp021#2:021_01_C5_1,7
10997,2019-5-28_exp021#2:021_01_C5_1,6
10998,2019-5-28_exp021#2:021_01_C5_1,3
10999,2019-5-28_exp021#2:021_01_C5_1,18
11000,2019-5-28_exp021#2:021_01_C5_1,2
11001,2019-5-28_exp021#2:021_01_C5_1,14
11002,2019-5-28_exp021#2:021_01_C5_1,12
11003,2019-5-28_exp021#2:021_01_C5_1,11
11004,2019-5-28_exp021#2:021_01_C5_1,7
11005,2019-5-28_exp021#2:021_01_C5_1,14
11006,2019-5-28_exp021#2:021_01_C5_1,14
11007,2019-5-28_exp021#2:021_01_C5_1,7
11008,2019-5-28_exp021#2:021_01_C5_1,13
11009,2019-5-28_exp021#2:021_01_C5_1,6
11010,2019-5-28_exp021#2:021_01_C5_1,7
11011,2019-5-28_exp021#2:021_01_C5_1,9
11012,2019-5-28_exp021#2:021_01_C5_1,25
11013,2019-5-28_exp021#2:021_01_C5_1,14
11014,2019-5-28_exp021#2:021_01_C5_1,2
11015,2019-5-28_exp021#2:021_01_C5_1,18
11016,2019-5-28_exp021#2:021_01_C5_1,4
11017,2019-5-28_exp021#2:021_01_C5_1,6
11018,2019-5-28_exp021#2:021_01_C5_1,13
11019,2019-5-28_exp021#2:021_01_C5_1,11
11020,2019-5-28_exp021#2:021_01_C5_1,13
11021,2019-5-28_exp021#2:021_01_C5_1,24
11022,2019-5-28_exp021#2:021_01_C5_1,6
11023,2019-5-28_exp021#2:021_01_C5_1,8
11024,2019-5-28_exp021#2:021_01_C5_1,5
11025,2019-5-28_exp021#2:021_01_C5_1,11
11026,2019-5-28_exp021#2:021_01_C5_1,4
11027,2019-5-28_exp021#2:021_01_C5_1,7
11028,2019-5-28_exp021#2:021_01_C5_1,10
11029,2019-5-28_exp021#2:021_01_C5_1,6
11030,2019-5-28_exp021#2:021_01_C5_1,6
11031,2019-5-28_exp021#2:021_01_C5_1,6
11032,2019-5-28_exp021#2:021_01_C5_1,10
11033,2019-5-28_exp021#2:021_01_C5_1,6
11034,2019-5-28_exp021#2:021_01_C5_1,6
11035,2019-5-28_exp021#2:021_01_C5_1,15
11036,2019-5-28_exp021#2:021_01_C5_1,13
11037,2019-5-28_exp021#2:021_01_C5_1,10
11038,2019-5-28_exp021#2:021_01_C5_1,14
11039,2019-5-28_exp021#2:021_01_C5_1,11
11040,2019-5-28_exp021#2:021_01_C5_1,7
11041,2019-5-28_exp021#2:021_01_C5_1,4
11042,2019-5-28_exp021#2:021_01_C5_1,13
11043,2019-5-28_exp021#2:021_01_C5_1,14
11044,2019-5-28_exp021#2:021_01_C5_1,6
11045,2019-5-28_exp021#2:021_01_C5_1,12
11046,2019-5-28_exp021#2:021_01_C5_1,10
11047,2019-5-28_exp021#2:021_01_C5_1,16
11048,2019-5-28_exp021#2:021_01_C5_1,9
11049,2019-5-28_exp021#2:021_01_C5_1,6
11050,2019-5-28_exp021#2:021_01_C5_1,7
11051,2019-5-28_exp021#2:021_01_C5_1,6
11052,2019-5-28_exp021#2:021_01_C5_1,7
11053,2019-5-28_exp021#2:021_01_C5_1,9
11054,2019-5-28_exp021#2:021_01_C5_1,8
11055,2019-5-28_exp021#2:021_01_C5_1,9
11056,2019-5-28_exp021#2:021_01_C5_1,6
11057,2019-5-28_exp021#2:021_01_C5_1,9
11058,2019-5-28_exp021#2:021_01_C5_1,1
11059,2019-5-28_exp021#2:021_01_C5_1,14
11060,2019-5-28_exp021#2:021_01_C5_1,13
11061,2019-5-28_exp021#2:021_01_C5_1,13
11062,2019-5-28_exp021#2:021_01_C5_1,7
11063,2019-5-28_exp021#2:021_01_C5_1,1
11064,2019-5-28_exp021#2:021_01_C5_1,16
11065,2019-5-28_exp021#2:021_01_C5_1,12
11066,2019-5-28_exp021#2:021_01_C5_1,4
11067,2019-5-28_exp021#2:021_01_C5_1,9
11068,2019-5-28_exp021#2:021_01_C5_1,8
11069,2019-5-28_exp021#2:021_01_C5_1,2
11070,2019-5-28_exp021#2:021_01_C5_1,13
11071,2019-5-28_exp021#2:021_01_C5_1,15
11072,2019-5-28_exp021#2:021_01_C5_1,11
11073,2019-5-28_exp021#2:021_01_C5_1,11
11074,2019-5-28_exp021#2:021_01_C5_1,12
11075,2019-5-28_exp021#2:021_01_C5_1,14
11076,2019-5-28_exp021#2:021_01_C5_1,15
11077,2019-5-28_exp021#2:021_01_C5_1,2
11078,2019-5-28_exp021#2:021_01_C5_1,9
11079,2019-5-28_exp021#2:021_01_C5_1,3
11080,2019-5-28_exp021#2:021_01_C5_1,14
11081,2019-5-28_exp021#2:021_01_C5_1,14
11082,2019-5-28_exp021#2:021_01_C5_1,9
11083,2019-5-28_exp021#2:021_01_C5_1,6
11084,2019-5-28_exp021#2:021_01_C5_1,12
11085,2019-5-28_exp021#2:021_01_C5_1,16
11086,2019-5-28_exp021#2:021_01_C5_1,15
11087,2019-5-28_exp021#2:021_01_C5_1,3
11088,2019-5-28_exp021#2:021_01_C5_1,3
11089,2019-5-28_exp021#2:021_01_C5_1,1
11090,2019-5-28_exp021#2:021_01_C5_1,16
11091,2019-5-28_exp021#2:021_01_C5_1,12
11092,2019-5-28_exp021#2:021_01_C5_1,12
11093,2019-5-28_exp021#2:021_01_C5_1,1
11094,2019-5-28_exp021#2:021_01_C5_1,11
11095,2019-5-28_exp021#2:021_01_C5_1,14
11096,2019-5-28_exp021#2:021_01_C5_1,15
11097,2019-5-28_exp021#2:021_01_C5_1,12
11098,2019-5-28_exp021#2:021_01_C5_1,12
11099,2019-5-28_exp021#2:021_01_C5_1,18
11100,2019-5-28_exp021#2:021_01_C5_1,8
11101,2019-5-28_exp021#2:021_01_C5_1,10
11102,2019-5-28_exp021#2:021_01_C5_1,6
11103,2019-5-28_exp021#2:021_01_C5_1,16
11104,2019-5-28_exp021#2:021_01_C5_1,14
11105,2019-5-28_exp021#2:021_01_C5_1,11
11106,2019-5-28_exp021#2:021_01_C5_1,16
11107,2019-5-28_exp021#2:021_01_C5_1,12
11108,2019-5-28_exp021#2:021_01_C5_1,4
11109,2019-5-28_exp021#2:021_01_C5_1,14
11110,2019-5-28_exp021#2:021_01_C5_1,9
11111,2019-5-28_exp021#2:021_01_C5_1,3
11112,2019-5-28_exp021#2:021_01_C5_1,6
11113,2019-5-28_exp021#2:021_01_C5_1,14
11114,2019-5-28_exp021#2:021_01_C5_1,5
11115,2019-5-28_exp021#2:021_01_C5_1,11
11116,2019-5-28_exp021#2:021_01_C5_1,8
11117,2019-5-28_exp021#2:021_01_C5_1,10
11118,2019-5-28_exp021#2:021_01_C5_1,14
11119,2019-5-28_exp021#2:021_01_C5_1,9
11120,2019-5-28_exp021#2:021_01_C5_1,14
11121,2019-5-28_exp021#2:021_01_C5_1,3
11122,2019-5-28_exp021#2:021_01_C5_1,14
11123,2019-5-28_exp021#2:021_01_C5_1,14
11124,2019-5-28_exp021#2:021_01_C5_1,14
11125,2019-5-28_exp021#2:021_01_C5_1,14
11126,2019-5-28_exp021#2:021_01_C5_1,50
11127,2019-5-28_exp021#2:021_01_C5_1,7
11128,2019-5-28_exp021#2:021_01_C5_1,13
11129,2019-5-28_exp021#2:021_01_C5_1,9
11130,2019-5-28_exp021#2:021_01_C5_1,9
11131,2019-5-28_exp021#2:021_01_C5_1,15
11132,2019-5-28_exp021#2:021_01_C5_1,20
11133,2019-5-28_exp021#2:021_01_C5_1,3
11134,2019-5-28_exp021#2:021_01_C5_1,15
11135,2019-5-28_exp021#2:021_01_C5_1,9
11136,2019-5-28_exp021#2:021_01_C5_1,15
11137,2019-5-28_exp021#2:021_01_C5_1,8
11138,2019-5-28_exp021#2:021_01_C5_1,11
11139,2019-5-28_exp021#2:021_01_C5_1,14
11140,2019-5-28_exp021#2:021_01_C5_1,14
11141,2019-5-28_exp021#2:021_01_C5_1,12
11142,2019-5-28_exp021#2:021_01_C5_1,10
11143,2019-5-28_exp021#2:021_01_C5_1,10
11144,2019-5-28_exp021#2:021_01_C5_1,14
11145,2019-5-28_exp021#2:021_01_C5_1,15
11146,2019-5-28_exp021#2:021_01_C5_1,8
11147,2019-5-28_exp021#2:021_01_C5_1,8
11148,2019-5-28_exp021#2:021_01_C5_1,12
11149,2019-5-28_exp021#2:021_01_C5_1,11
11150,2019-5-28_exp021#2:021_01_C5_1,7
11151,2019-5-28_exp021#2:021_01_C5_1,15
11152,2019-5-28_exp021#2:021_01_C5_1,15
11153,2019-5-28_exp021#2:021_01_C5_1,2
11154,2019-5-28_exp021#2:021_01_C5_1,14
11155,2019-5-28_exp021#2:021_01_C5_1,5
11156,2019-5-28_exp021#2:021_01_C5_1,12
11157,2019-5-28_exp021#2:021_01_C5_1,14
11158,2019-5-28_exp021#2:021_01_C5_1,3
11159,2019-5-28_exp021#2:021_01_C5_1,9
11160,2019-5-28_exp021#2:021_01_C5_1,14
11161,2019-5-28_exp021#2:021_01_C5_1,1
11162,2019-5-28_exp021#2:021_01_C5_1,8
11163,2019-5-28_exp021#2:021_01_C5_1,9
11164,2019-5-28_exp021#2:021_01_C5_1,13
11165,2019-5-28_exp021#2:021_01_C5_1,4
11166,2019-5-28_exp021#2:021_01_C5_1,17
11167,2019-5-28_exp021#2:021_01_C5_1,9
11168,2019-5-28_exp021#2:021_01_C5_1,2
11169,2019-5-28_exp021#2:021_01_C5_1,15
11170,2019-5-28_exp021#2:021_01_C5_1,11
11171,2019-5-28_exp021#2:021_01_C5_1,16
11172,2019-5-28_exp021#2:021_01_C5_1,4
11173,2019-5-28_exp021#2:021_01_C5_1,14
11174,2019-5-28_exp021#2:021_01_C5_1,10
11175,2019-5-28_exp021#2:021_01_C5_1,15
11176,2019-5-28_exp021#2:021_01_C5_1,20
11177,2019-5-28_exp021#2:021_01_C5_1,9
11178,2019-5-28_exp021#2:021_01_C5_1,14
11179,2019-5-28_exp021#2:021_01_C5_1,13
11180,2019-5-28_exp021#2:021_01_C5_1,14
11181,2019-5-28_exp021#2:021_01_C5_1,9
11182,2019-5-28_exp021#2:021_01_C5_1,7
11183,2019-5-28_exp021#2:021_01_C5_1,19
11184,2019-5-28_exp021#2:021_01_C5_1,5
11185,2019-5-28_exp021#2:021_01_C5_1,14
11186,2019-5-28_exp021#2:021_01_C5_1,15
11187,2019-5-28_exp021#2:021_01_C5_1,1
11188,2019-5-28_exp021#2:021_01_C5_1,1
11189,2019-5-28_exp021#2:021_01_C5_1,12
11190,2019-5-28_exp021#2:021_01_C5_1,15
11191,2019-5-28_exp021#2:021_01_C5_1,8
11192,2019-5-28_exp021#2:021_01_C5_1,8
11193,2019-5-28_exp021#2:021_01_C5_1,9
11194,2019-5-28_exp021#2:021_01_C5_1,8
11195,2019-5-28_exp021#2:021_01_C5_1,4
11196,2019-5-28_exp021#2:021_01_C5_1,7
11197,2019-5-28_exp021#2:021_01_C5_1,11
11198,2019-5-28_exp021#2:021_01_C5_1,10
11199,2019-5-28_exp021#2:021_01_C5_1,14
11200,2019-5-28_exp021#2:021_01_C5_1,12
11201,2019-5-28_exp021#2:021_01_C5_1,17
11202,2019-5-28_exp021#2:021_01_C5_1,1
11203,2019-5-28_exp021#2:021_01_C5_1,12
11204,2019-5-28_exp021#2:021_01_C5_1,8
11205,2019-5-28_exp021#2:021_01_C5_1,17
11206,2019-5-28_exp021#2:021_01_C5_1,17
11207,2019-5-28_exp021#2:021_01_C5_1,7
11208,2019-5-28_exp021#2:021_01_C5_1,6
11209,2019-5-28_exp021#2:021_01_C5_1,3
11210,2019-5-28_exp021#2:021_01_C5_1,16
11211,2019-5-28_exp021#2:021_01_C5_1,13
11212,2019-5-28_exp021#2:021_01_C5_1,10
11213,2019-5-28_exp021#2:021_01_C5_1,13
11214,2019-5-28_exp021#2:021_01_C5_1,11
11215,2019-5-28_exp021#2:021_01_C5_1,17
11216,2019-5-28_exp021#2:021_01_C5_1,17
11217,2019-5-28_exp021#2:021_01_C5_1,5
11218,2019-5-28_exp021#2:021_01_C5_1,15
11219,2019-5-28_exp021#2:021_01_C5_1,15
11220,2019-5-28_exp021#2:021_01_C5_1,4
11221,2019-5-28_exp021#2:021_01_C5_1,14
11222,2019-5-28_exp021#2:021_01_C5_1,9
11223,2019-5-28_exp021#2:021_01_C5_1,15
11224,2019-5-28_exp021#2:021_01_C5_1,14
11225,2019-5-28_exp021#2:021_01_C5_1,13
11226,2019-5-28_exp021#2:021_01_C5_1,2
11227,2019-5-28_exp021#2:021_01_C5_1,11
11228,2019-5-28_exp021#2:021_01_C5_1,19
11229,2019-5-28_exp021#2:021_01_C5_1,9
11230,2019-5-28_exp021#2:021_01_C5_1,14
11231,2019-5-28_exp021#2:021_01_C5_1,12
11232,2019-5-28_exp021#2:021_01_C5_1,12
11233,2019-5-28_exp021#2:021_01_C5_1,12
11234,2019-5-28_exp021#2:021_01_C5_1,15
11235,2019-5-28_exp021#2:021_01_C5_1,11
11236,2019-5-28_exp021#2:021_01_C5_1,15
11237,2019-5-28_exp021#2:021_01_C5_1,16
11238,2019-5-28_exp021#2:021_01_C5_1,14
11239,2019-5-28_exp021#2:021_01_C5_1,10
11240,2019-5-28_exp021#2:021_01_C5_1,10
11241,2019-5-28_exp021#2:021_01_C5_1,7
11242,2019-5-28_exp021#2:021_01_C5_1,3
11243,2019-5-28_exp021#2:021_01_C5_1,12
11244,2019-5-28_exp021#2:021_01_C5_1,15
11245,2019-5-28_exp021#2:021_01_C5_1,17
11246,2019-5-28_exp021#2:021_01_C5_1,7
11247,2019-5-28_exp021#2:021_01_C5_1,4
11248,2019-5-28_exp021#2:021_01_C5_1,14
11249,2019-5-28_exp021#2:021_01_C5_1,13
11250,2019-5-28_exp021#2:021_01_C5_1,10
11251,2019-5-28_exp021#2:021_01_C5_1,5
11252,2019-5-28_exp021#2:021_01_C5_1,13
11253,2019-5-28_exp021#2:021_01_C5_1,8
11254,2019-5-28_exp021#2:021_01_C5_1,10
11255,2019-5-28_exp021#2:021_01_C5_1,7
11256,2019-5-28_exp021#2:021_01_C5_1,9
11257,2019-5-28_exp021#2:021_01_C5_1,10
11258,2019-5-28_exp021#2:021_01_C5_1,13
11259,2019-5-28_exp021#2:021_01_C5_1,11
11260,2019-5-28_exp021#2:021_01_C5_1,13
11261,2019-5-28_exp021#2:021_01_C5_1,5
11262,2019-5-28_exp021#2:021_01_C5_1,9
11263,2019-5-28_exp021#2:021_01_C5_1,4
11264,2019-5-28_exp021#2:021_01_C5_1,8
11265,2019-5-28_exp021#2:021_01_C5_1,10
11266,2019-5-28_exp021#2:021_01_C5_1,12
11267,2019-5-28_exp021#2:021_01_C5_1,15
11268,2019-5-28_exp021#2:021_01_C5_1,15
11269,2019-5-28_exp021#2:021_01_C5_1,11
11270,2019-5-28_exp021#2:021_01_C5_1,16
11271,2019-5-28_exp021#2:021_01_C5_1,9
11272,2019-5-28_exp021#2:021_01_C5_1,16
11273,2019-5-28_exp021#2:021_01_C5_1,15
11274,2019-5-28_exp021#2:021_01_C5_1,12
11275,2019-5-28_exp021#2:021_01_C5_1,8
11276,2019-5-28_exp021#2:021_01_C5_1,15
11277,2019-5-28_exp021#2:021_01_C5_1,6
11278,2019-5-28_exp021#2:021_01_C5_1,19
11279,2019-5-28_exp021#2:021_01_C5_1,20
11280,2019-5-28_exp021#2:021_01_C5_1,12
11281,2019-5-28_exp021#2:021_01_C5_1,11
11282,2019-5-28_exp021#2:021_01_C5_1,10
11283,2019-5-28_exp021#2:021_01_C5_1,17
11284,2019-5-28_exp021#2:021_01_C5_1,17
11285,2019-5-28_exp021#2:021_01_C5_1,10
11286,2019-5-28_exp021#2:021_01_C5_1,10
11287,2019-5-28_exp021#2:021_01_C5_1,12
11288,2019-5-28_exp021#2:021_01_C5_1,7
11289,2019-5-28_exp021#2:021_01_C5_1,12
11290,2019-5-28_exp021#2:021_01_C5_1,14
11291,2019-5-28_exp021#2:021_01_C5_1,14
11292,2019-5-28_exp021#2:021_01_C5_1,16
11293,2019-5-28_exp021#2:021_01_C5_1,9
11294,2019-5-28_exp021#2:021_01_C5_1,11
11295,2019-5-28_exp021#2:021_01_C5_1,13
11296,2019-5-28_exp021#2:021_01_C5_1,6
11297,2019-5-28_exp021#2:021_01_C5_1,10
